Email-ID,Name,Height,Weight,Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek
eloos@gmail.com,Ing. Raimund Heinz B.A.,[159],[62],26,Female,Pune,Nal Stop,['Hindi'],PCCOE,Student,N,['Sunday' 'Monday' 'Friday' 'Saturday' 'Thursday' 'Wednesday'],0,Beginner
fischergunther@van.com,Dipl.-Ing. Ioannis Kobelt,[157],[74],37,Female,Nashik,Satpur,['Marathi' 'English' 'Hindi'],PCCOE,Student,Y,['Saturday' 'Friday' 'Sunday'],3,Experienced
bjoernbien@yahoo.de,Serge Jockel B.A.,[170],[70],26,Male,Pune,Kothrud,['Marathi' 'Hindi' 'English'],PCCOE,Working,Y,['Sunday' 'Saturday' 'Tuesday' 'Monday' 'Wednesday'],3,Intermediate
schmidtliliane@googlemail.com,Egbert Knappe-Fröhlich,[155],[62],22,Male,Pune,Shivaji Nagar,['Hindi'],MIT-ADT,Student,Y,['Friday' 'Sunday' 'Saturday'],2,Intermediate
frederikedavids@gumprich.com,Prof. Dorit Eberth B.A.,[145],[64],29,Female,Pune,Pimpri,['Marathi' 'Other'],MIT-ADT,Student,Y,['Sunday' 'Friday' 'Saturday' 'Monday' 'Thursday'],2,Beginner
leni14@ritter.com,Andrew Trapp,[173],[72],28,Female,Kolhapur,Kagal,['English' 'Other'],PICT,Unemployed,Y,['Sunday' 'Friday' 'Saturday' 'Monday' 'Wednesday'],2,Intermediate
hans-dieter23@wohlgemut.de,Heinz-Günther Hettner-Eimer,[164],[61],36,Female,Nagpur,Bank Colony,['Marathi' 'Other' 'Hindi'],SPPU,Student,Y,['Saturday' 'Sunday' 'Friday'],3,Experienced
nick66@aol.de,Ing. Benjamin Riehl MBA.,[153],[70],60,Male,Nagpur,Reshim Bagh,['Marathi' 'English'],PCCOE,Student,Y,['Saturday' 'Sunday' 'Friday' 'Monday' 'Tuesday' 'Thursday'],2,Experienced
fsiering@adolph.com,Univ.Prof. Lotti Hoffmann MBA.,[149],[70],40,Male,Pune,Kothrud,['Marathi'],PICT,Student,N,['Monday' 'Saturday' 'Friday'],0,Intermediate
emin46@nerger.org,Helene Stahr-Klotz,[158],[65],25,Male,Kolhapur,Tarabai Park,['Marathi'],MIT-WPU,Student,N,['Saturday' 'Sunday' 'Friday'],0,Intermediate
franz-josef47@aol.de,Jeanette Hartung,[172],[51],31,Male,Pune,Pimpri,['Hindi'],VIT,Student,Y,['Sunday' 'Wednesday' 'Friday' 'Thursday' 'Saturday'],3,Beginner
gottliebrenner@web.de,Bela Gunpf,[149],[67],43,Male,Pune,Shivaji Nagar,['Marathi' 'English'],VIT,Working,N,['Sunday'],0,Intermediate
rosemanndrago@gmail.com,Cläre Hahn-Huhn,[173],[63],38,Female,Pune,Nal Stop,['Marathi' 'English'],PICT,Student,Y,['Friday' 'Sunday' 'Saturday' 'Wednesday' 'Monday' 'Thursday'],4,Experienced
alexandrakoch@hoefig.com,Irmengard Harloff,[166],[64],36,Female,Mumbai,Borivali,['Hindi' 'Marathi' 'English'],PICT,Unemployed,N,['Monday' 'Saturday' 'Sunday' 'Friday' 'Wednesday'],0,Intermediate
schaafmargaretha@gmx.de,Nicole Niemeier,[165],[87],20,Female,Mumbai,Borivali,['Marathi' 'Other' 'Hindi'],MIT-WPU,Working,N,['Sunday'],0,Experienced
heidi56@siering.com,Loretta Hornig B.A.,[168],[72],32,Male,Pune,Nal Stop,['Other' 'Marathi'],PCCOE,Student,Y,['Monday' 'Sunday' 'Friday' 'Saturday' 'Tuesday'],0,Intermediate
mhoevel@gmx.de,Herr Hans-Hinrich Süßebier MBA.,[147],[60],37,Male,Pune,Pimpri,['English'],PCCOE,Student,Y,['Sunday' 'Friday' 'Saturday' 'Monday' 'Wednesday' 'Tuesday'],4,Experienced
tony92@aol.de,Franziska Gertz B.Eng.,[163],[67],34,Female,Pune,Aundh,['Marathi' 'Hindi' 'English'],MIT-WPU,Working,Y,['Saturday' 'Friday' 'Sunday' 'Monday'],3,Experienced
tintzmannkorbinian@googlemail.com,Axel Dehmel-Steinberg,[156],[64],35,Male,Nashik,Sadar,['Marathi' 'Hindi'],VIT,Student,Y,['Sunday' 'Friday' 'Wednesday' 'Saturday' 'Monday'],3,Intermediate
hartungh-dieter@krein.de,Hans-Jochen Köhler,[150],[73],28,Female,Pune,Pimpri,['Hindi'],MIT-ADT,Unemployed,Y,['Saturday' 'Friday' 'Sunday' 'Wednesday' 'Monday' 'Thursday'],4,Experienced
elmagirschner@googlemail.com,Herr Sükrü Kade,[156],[58],18,Female,Pune,Shivaji Nagar,['Marathi' 'Hindi' 'English'],PICT,Unemployed,Y,['Sunday'],3,Experienced
rosefolkert@googlemail.com,Klaas Hecker,[143],[66],21,Female,Nashik,Gangapur,['Marathi' 'English'],MIT-WPU,Student,N,['Sunday'],0,Experienced
nellischmiedecke@web.de,Prof. Stanislav Keudel,[164],[63],48,Male,Mumbai,Kandivali,['Marathi' 'Other'],PICT,Student,Y,['Sunday' 'Saturday'],4,Intermediate
lindauolga@hotmail.de,Sylke Harloff B.A.,[135],[80],25,Male,Pune,Kothrud,['Marathi' 'Hindi'],MIT-ADT,Unemployed,Y,['Sunday' 'Saturday'],3,Intermediate
lkreusel@roehricht.de,Ibrahim Berger,[147],[70],25,Male,Pune,Aundh,['Other' 'Marathi'],MIT-ADT,Unemployed,N,['Sunday' 'Saturday' 'Friday' 'Monday' 'Thursday'],0,Beginner
andree66@haase.com,Madeleine Schäfer B.Sc.,[152],[60],28,Female,Pune,Shivaji Nagar,['Marathi'],VIT,Working,N,['Friday' 'Saturday' 'Sunday' 'Wednesday' 'Monday'],0,Intermediate
ktrapp@aol.de,Susan Löwer,[153],[52],34,Male,Pune,Kothrud,['English' 'Marathi' 'Hindi'],SPPU,Working,Y,['Wednesday' 'Saturday' 'Friday' 'Sunday' 'Monday'],1,Intermediate
akruschwitz@klemm.com,Dipl.-Ing. Jacqueline Schleich MBA.,[168],[82],39,Female,Pune,Nal Stop,['Marathi'],PCCOE,Unemployed,N,['Saturday' 'Monday' 'Wednesday' 'Friday' 'Sunday' 'Tuesday'],0,Intermediate
stellawaehner@yahoo.de,Rosel Bloch-Neuschäfer,[181],[60],32,Male,Kolhapur,Gadhinglaj,['Marathi' 'Other'],PCCOE,Student,N,['Saturday' 'Sunday' 'Monday' 'Friday'],0,Intermediate
ugute@gmail.com,Annemie Beyer MBA.,[161],[53],48,Female,Nagpur,Kalameshwar,['Marathi'],MIT-ADT,Student,N,['Friday' 'Saturday' 'Sunday' 'Monday' 'Thursday'],0,Beginner
gertraud63@aol.de,Tilly Seidel,[128],[75],40,Male,Pune,Aundh,['English'],VIT,Student,N,['Wednesday' 'Sunday' 'Friday' 'Monday' 'Saturday' 'Tuesday'],0,Intermediate
fiebigleila@gmx.de,Beatrix Rädel,[155],[56],39,Female,Pune,Kothrud,['Hindi' 'Marathi' 'Other'],SPPU,Student,N,['Wednesday' 'Monday'],0,Experienced
vanessawernecke@otto.com,Hüseyin Krebs MBA.,[148],[80],31,Female,Mumbai,Ghatkopar,['Marathi'],VIT,Student,Y,['Sunday' 'Saturday' 'Friday' 'Monday' 'Wednesday' 'Thursday'],3,Beginner
margot24@renner.de,Sabine Zorbach,[162],[69],33,Male,Nashik,Ambad,['Marathi' 'English'],PCCOE,Student,Y,['Saturday' 'Friday' 'Sunday' 'Monday' 'Thursday'],2,Beginner
adlerelisabeth@heinrich.com,Bert Radisch,[165],[67],19,Female,Mumbai,Bandra,['Hindi' 'Other'],VIT,Student,Y,['Sunday' 'Saturday'],1,Beginner
mentzelandrei@christoph.com,Torben Bender,[160],[54],45,Female,Nagpur,Bank Colony,['Marathi'],VIT,Student,Y,['Saturday' 'Wednesday' 'Sunday' 'Friday' 'Monday' 'Tuesday'],3,Experienced
katherinaschleich@atzler.com,Dipl.-Ing. Kazim Mielcarek B.A.,[173],[85],25,Male,Pune,Nal Stop,['Marathi'],MIT-ADT,Student,Y,['Saturday' 'Sunday'],3,Intermediate
tino97@hotmail.de,Sören Ruppersberger,[157],[74],34,Male,Pune,Pimpri,['Other' 'Marathi'],MIT-ADT,Working,N,['Sunday' 'Monday' 'Saturday' 'Friday' 'Wednesday' 'Tuesday'],0,Intermediate
hessilija@staude.de,Hermann Becker,[155],[71],15,Female,Kolhapur,Tarabai Park,['Marathi' 'Hindi' 'Other'],VIT,Student,Y,['Sunday' 'Saturday' 'Friday' 'Monday' 'Wednesday'],2,Beginner
matokallert@oestrovsky.com,Prof. Raisa Binner B.A.,[148],[82],38,Female,Pune,Shivaji Nagar,['Hindi'],VIT,Student,Y,['Sunday' 'Saturday' 'Monday' 'Friday' 'Wednesday' 'Tuesday'],3,Beginner
kunigunde18@yahoo.de,Eugenia Geißler,[152],[78],35,Male,Pune,Aundh,['Hindi' 'Marathi' 'English'],MIT-WPU,Student,N,['Monday' 'Sunday' 'Saturday' 'Friday' 'Wednesday'],0,Experienced
abarth@googlemail.com,Arif Steinberg MBA.,[147],[67],43,Male,Nashik,Panchavati,['Other'],SPPU,Student,Y,['Friday' 'Monday' 'Saturday' 'Sunday'],2,Experienced
skaester@hotmail.de,Kristine Täsche,[174],[60],46,Female,Nashik,Panchavati,['Marathi' 'English'],VIT,Student,Y,['Friday'],3,Experienced
mscholtz@yahoo.de,Augustin Hölzenbecher B.Eng.,[181],[102],32,Male,Pune,Pimpri,['English' 'Hindi' 'Other'],PCCOE,Student,N,['Saturday' 'Sunday'],0,Experienced
roderich13@gmail.com,Gülay Bien,[173],[84],18,Female,Kolhapur,Tarabai Park,['English' 'Marathi' 'Hindi'],PICT,Student,Y,['Sunday' 'Saturday' 'Friday'],2,Beginner
lucielindner@moechlichen.org,Eggert Barkholz,[155],[65],25,Female,Pune,Kothrud,['Marathi' 'English' 'Hindi'],PCCOE,Working,Y,['Saturday' 'Sunday' 'Friday' 'Wednesday'],1,Beginner
inge68@aol.de,Zeljko Hövel,[145],[72],15,Female,Mumbai,Borivali,['Hindi' 'Marathi' 'Other'],PICT,Student,N,['Saturday' 'Monday' 'Sunday' 'Friday' 'Tuesday' 'Wednesday'],0,Beginner
mirjamgroettner@schacht.de,Alexandre Misicher B.Eng.,[156],[63],36,Female,Pune,Shivaji Nagar,['Hindi' 'Marathi' 'Other'],VIT,Student,N,['Saturday'],0,Beginner
alexandrosschmidtke@web.de,Ing. Manuela Wilms B.Eng.,[150],[73],13,Female,Nagpur,Kalameshwar,['Marathi' 'English' 'Hindi'],VIT,Student,Y,['Saturday' 'Sunday'],4,Beginner
sabrinagiess@aol.de,Frau Frieda Stoll,[166],[69],11,Female,Mumbai,Ghatkopar,['Marathi' 'Other'],MIT-WPU,Student,Y,['Sunday' 'Saturday' 'Friday' 'Monday'],1,Beginner
magdalenekrein@girschner.de,Dipl.-Ing. Asta Ruppert B.Sc.,[155],[82],24,Female,Pune,Pimpri,['Marathi'],PICT,Student,Y,['Saturday' 'Friday'],2,Beginner
walburga23@yahoo.de,Babette Austermühle,[177],[70],25,Male,Mumbai,Borivali,['Marathi' 'Other'],PICT,Student,N,['Saturday' 'Friday' 'Sunday' 'Monday' 'Thursday' 'Wednesday'],0,Experienced
freyajacobi-jaeckel@yahoo.de,Univ.Prof. Franz-Peter Döring B.A.,[178],[56],31,Female,Pune,Nal Stop,['Marathi' 'Hindi' 'Other'],PICT,Student,Y,['Friday' 'Sunday'],2,Intermediate
srosemann@gmail.com,René Scholtz,[154],[66],16,Male,Nagpur,Reshim Bagh,['Marathi' 'Hindi'],PICT,Student,Y,['Friday' 'Sunday' 'Saturday' 'Wednesday' 'Tuesday'],3,Beginner
liliana50@hotmail.de,Leander Textor,[162],[75],47,Male,Kolhapur,Gadhinglaj,['Hindi' 'Marathi'],PCCOE,Student,Y,['Saturday' 'Sunday'],3,Beginner
ghermighausen@yahoo.de,Nina Dörschner B.Eng.,[163],[70],25,Female,Kolhapur,Tarabai Park,['Hindi' 'Marathi' 'Other'],SPPU,Student,Y,['Saturday' 'Sunday' 'Friday' 'Monday' 'Tuesday' 'Wednesday'],2,Experienced
jsauer@googlemail.com,Gilda Cichorius,[165],[76],31,Male,Mumbai,Ghatkopar,['Marathi' 'Hindi' 'Other'],PICT,Student,N,['Monday' 'Sunday' 'Wednesday' 'Saturday' 'Friday'],0,Experienced
senolhoefig@gmx.de,Rebekka Etzler B.A.,[160],[60],40,Male,Pune,Aundh,['Hindi'],PCCOE,Working,N,['Sunday' 'Friday' 'Saturday' 'Monday'],0,Beginner
vanessa06@hotmail.de,Gesine Hornig-Wieloch,[146],[70],25,Male,Pune,Pimpri,['Marathi'],VIT,Working,Y,['Sunday'],3,Beginner
dbriemer@gmx.de,Steffi Stolze-Geisler,[164],[65],28,Male,Pune,Kothrud,['Marathi' 'Hindi' 'Other'],PICT,Student,N,['Sunday' 'Monday'],0,Experienced
weissdomenico@heinrich.net,Natascha Hamann,[157],[67],42,Female,Pune,Pimpri,['Marathi'],MIT-WPU,Student,Y,['Saturday' 'Monday'],1,Intermediate
tmielcarek@hotmail.de,Cosima Junck,[157],[70],32,Male,Nagpur,Kamptee,['English'],SPPU,Working,N,['Sunday'],0,Intermediate
brunhildklapp@gmail.com,Giorgio Renner,[156],[74],28,Male,Mumbai,Borivali,['Other' 'Marathi' 'Hindi'],SPPU,Student,Y,['Saturday' 'Friday' 'Sunday' 'Monday' 'Thursday'],3,Experienced
troestludmilla@rosenow.net,Isabella Caspar,[156],[70],35,Female,Pune,Kothrud,['Marathi' 'Hindi' 'Other'],SPPU,Student,Y,['Sunday' 'Saturday' 'Monday' 'Friday' 'Wednesday' 'Thursday'],2,Intermediate
ghauffer@aol.de,Claus Heser,[144],[66],49,Male,Pune,Nal Stop,['Other'],PCCOE,Student,Y,['Saturday' 'Monday' 'Sunday' 'Friday' 'Thursday'],3,Beginner
staudeilona@graf.org,Kathy Drewes,[153],[81],24,Female,Mumbai,Borivali,['Hindi'],SPPU,Student,Y,['Monday'],3,Beginner
juergen49@googlemail.com,Ester Harloff B.Sc.,[173],[64],28,Male,Pune,Pimpri,['English' 'Hindi'],SPPU,Student,Y,['Friday' 'Sunday' 'Saturday' 'Monday'],0,Beginner
margaretealbers@patberg.com,Maurice Kabus,[173],[83],32,Female,Pune,Nal Stop,['English' 'Marathi' 'Hindi'],MIT-WPU,Working,Y,['Saturday'],1,Beginner
pohlsandro@gmail.com,Gerhardt Scholz-Blümel,[173],[58],47,Male,Mumbai,Bandra,['Marathi'],PCCOE,Student,Y,['Saturday' 'Friday'],3,Experienced
tiborstiffel@hotmail.de,Alma Kreusel,[168],[69],21,Female,Pune,Kothrud,['Marathi' 'Hindi' 'English'],PICT,Student,N,['Wednesday' 'Monday' 'Saturday' 'Sunday' 'Friday' 'Tuesday'],0,Beginner
silvanakroker@googlemail.com,Claus-Dieter Gute-Langern,[141],[77],16,Female,Pune,Nal Stop,['Marathi' 'Hindi' 'English'],VIT,Student,N,['Friday' 'Saturday' 'Sunday'],0,Beginner
aysel50@web.de,Brigitte Bohlander,[147],[69],36,Male,Pune,Nal Stop,['Marathi' 'English'],SPPU,Student,Y,['Sunday' 'Monday' 'Friday'],3,Intermediate
fschmiedt@hotmail.de,Lukas Schacht-Trapp,[166],[65],21,Male,Nashik,Satpur,['Marathi'],SPPU,Student,Y,['Saturday' 'Sunday' 'Monday' 'Friday' 'Tuesday'],2,Beginner
berta15@hotmail.de,Desiree Döring,[163],[74],20,Male,Kolhapur,Tarabai Park,['Marathi' 'Hindi'],MIT-WPU,Unemployed,Y,['Monday' 'Sunday'],2,Experienced
christophhermann@gmx.de,Alex Juncken B.A.,[145],[89],35,Male,Mumbai,Bandra,['Marathi' 'Hindi' 'Other'],PCCOE,Student,N,['Thursday' 'Saturday' 'Friday' 'Sunday' 'Wednesday'],0,Experienced
elketrub@gmx.de,Prof. Heinz-Joachim Flantz,[160],[61],35,Female,Mumbai,Borivali,['Marathi' 'Other' 'English'],PICT,Student,N,['Sunday' 'Monday'],0,Intermediate
liselottelange@gmail.com,Prof. Mariele Scholz MBA.,[159],[56],42,Male,Pune,Pimpri,['Hindi' 'Marathi' 'English'],MIT-WPU,Student,N,['Saturday' 'Sunday' 'Friday' 'Monday' 'Wednesday' 'Thursday'],0,Experienced
weihmannurte@reising.com,Herwig Cichorius,[154],[81],45,Male,Mumbai,Borivali,['Marathi' 'Other'],VIT,Unemployed,Y,['Saturday' 'Friday' 'Sunday'],4,Experienced
rhoefig@aol.de,Dr. Marco Graf MBA.,[152],[71],29,Male,Pune,Kothrud,['Marathi'],MIT-WPU,Unemployed,N,['Saturday' 'Sunday'],0,Intermediate
friedrich41@reinhardt.com,Konrad Wulf,[162],[94],27,Male,Pune,Shivaji Nagar,['Hindi'],PCCOE,Student,Y,['Saturday' 'Friday' 'Monday'],2,Beginner
christine53@aol.de,Bodo Gerlach,[157],[75],33,Male,Pune,Nal Stop,['Hindi' 'Marathi' 'English'],VIT,Student,Y,['Wednesday' 'Saturday' 'Friday'],2,Beginner
karoline36@hotmail.de,Gundel Haering,[150],[69],21,Male,Nagpur,Kamptee,['Hindi' 'Marathi' 'Other'],PICT,Student,Y,['Saturday' 'Monday' 'Sunday' 'Friday'],2,Experienced
valentinhettner@hess.com,Engin Jopich,[162],[56],39,Male,Kolhapur,D Ward,['English' 'Marathi' 'Hindi'],MIT-ADT,Student,Y,['Monday' 'Saturday' 'Sunday'],1,Experienced
epergande@haering.org,Folker Heinrich,[151],[58],44,Female,Mumbai,Ghatkopar,['Hindi'],MIT-ADT,Student,N,['Monday' 'Sunday' 'Saturday' 'Friday'],0,Experienced
gmuehle@gmail.com,Carmela Trubin,[173],[70],22,Female,Pune,Pimpri,['Hindi' 'Marathi' 'Other'],SPPU,Student,Y,['Friday' 'Sunday'],3,Intermediate
suessebierhenny@gmx.de,Hilma Rörricht,[170],[76],33,Female,Pune,Aundh,['Marathi' 'Other' 'English'],MIT-ADT,Student,Y,['Friday' 'Sunday'],2,Experienced
christophehrhard@krause.com,Ing. Ilonka Wagner,[179],[48],36,Male,Kolhapur,Kasaba Bawada,['Marathi'],PICT,Student,Y,['Friday' 'Sunday' 'Saturday' 'Wednesday' 'Monday'],3,Intermediate
janinazahn@winkler.de,Solveig Löffler,[158],[63],22,Male,Pune,Kothrud,['Hindi' 'Marathi'],PICT,Unemployed,Y,['Sunday' 'Monday'],3,Experienced
krzysztofroehricht@jacobi.org,Jaroslav Drewes,[161],[61],51,Male,Nashik,Gangapur,['Marathi' 'English' 'Hindi'],VIT,Student,N,['Friday' 'Monday' 'Sunday'],0,Beginner
lehmannjasmin@hotmail.de,Univ.Prof. Alan Löwer,[165],[69],35,Female,Nashik,Satpur,['Marathi' 'English' 'Hindi'],VIT,Working,Y,['Sunday' 'Saturday' 'Friday' 'Wednesday'],3,Intermediate
stevewagenknecht@aol.de,Herr Jann Pechel B.Eng.,[160],[90],36,Male,Pune,Aundh,['Other' 'Marathi' 'Hindi'],SPPU,Student,Y,['Monday' 'Saturday'],2,Experienced
yweitzel@gmail.com,Univ.Prof. Boris Mans B.Eng.,[152],[68],50,Male,Pune,Aundh,['English' 'Hindi'],VIT,Working,Y,['Sunday' 'Friday' 'Saturday' 'Monday'],2,Intermediate
helmut51@gmx.de,Celal Berger,[151],[68],38,Male,Mumbai,Kandivali,['English' 'Hindi' 'Marathi'],SPPU,Student,Y,['Sunday' 'Saturday' 'Monday'],2,Beginner
gotthold24@aol.de,Nikola Wirth B.Eng.,[147],[65],33,Male,Pune,Aundh,['Hindi'],MIT-ADT,Student,Y,['Wednesday' 'Saturday' 'Sunday' 'Friday'],1,Intermediate
oswinkranz@luebs.com,Irmingard Henck,[171],[55],34,Female,Pune,Aundh,['Other' 'Marathi'],PICT,Student,Y,['Friday' 'Sunday' 'Thursday' 'Saturday' 'Tuesday' 'Monday'],0,Beginner
helentrub@kensy.de,Adrian Sauer,[169],[66],44,Male,Pune,Pimpri,['Hindi' 'Marathi' 'English'],VIT,Student,Y,['Sunday' 'Friday' 'Wednesday' 'Monday' 'Saturday'],3,Beginner
dietzleonard@austermuehle.de,Ing. Natalia Stoll B.Eng.,[175],[62],30,Female,Kolhapur,Kasaba Bawada,['Marathi' 'Other' 'Hindi'],MIT-ADT,Unemployed,N,['Saturday' 'Friday' 'Sunday' 'Wednesday'],0,Intermediate
justine72@aol.de,Gertrud Jacob,[151],[64],25,Female,Nagpur,Koradi Road,['Marathi' 'Hindi'],MIT-ADT,Student,Y,['Friday' 'Sunday' 'Saturday'],2,Intermediate
eimergeert@hotmail.de,Margaretha Weiß,[153],[62],19,Female,Pune,Aundh,['Hindi' 'Other' 'Marathi'],VIT,Student,Y,['Friday' 'Sunday' 'Saturday' 'Wednesday' 'Monday' 'Tuesday'],3,Beginner
dsorgatz@web.de,Giuseppina Reising,[163],[74],24,Male,Mumbai,Ghatkopar,['Other' 'Hindi'],MIT-ADT,Student,Y,['Monday' 'Friday' 'Saturday' 'Sunday' 'Thursday' 'Wednesday'],3,Intermediate
birthehofmann@web.de,Reimer Hellwig,[164],[77],22,Female,Nagpur,Koradi Road,['Hindi' 'English' 'Marathi'],PCCOE,Student,Y,['Sunday' 'Monday' 'Friday'],2,Experienced
mhertrampf@ullrich.org,Ing. Ada Henschel,[160],[82],37,Female,Pune,Kothrud,['Marathi' 'Hindi' 'English'],PCCOE,Student,N,['Saturday' 'Monday' 'Friday' 'Sunday'],0,Experienced
sibyllahermann@gmail.com,Nadeschda Hettner,[165],[51],35,Male,Mumbai,Ghatkopar,['Hindi' 'Marathi' 'Other'],MIT-ADT,Student,Y,['Sunday' 'Saturday'],3,Beginner
karl-georgbaerer@hotmail.de,Herr Theodoros Werner,[171],[64],32,Female,Pune,Nal Stop,['Marathi' 'Hindi' 'English'],SPPU,Student,Y,['Thursday' 'Saturday' 'Sunday' 'Monday'],4,Experienced
efreudenberger@eimer.com,Cäcilia Fröhlich,[165],[68],27,Male,Mumbai,Ghatkopar,['English' 'Other'],VIT,Student,Y,['Sunday' 'Saturday' 'Friday' 'Monday'],3,Intermediate
brigittelangern@web.de,Klaudia Cichorius,[158],[62],22,Female,Mumbai,Andheri,['Other'],PCCOE,Student,Y,['Friday' 'Sunday' 'Saturday' 'Monday' 'Thursday' 'Tuesday'],1,Experienced
hansjoachimstoll@spiess.com,Ing. Gabi Schottin B.Eng.,[150],[76],30,Male,Mumbai,Ghatkopar,['Hindi'],VIT,Unemployed,N,['Tuesday' 'Sunday'],0,Beginner
jose77@barkholz.com,Wieslaw Tintzmann,[156],[78],24,Male,Kolhapur,Kagal,['Marathi' 'Other' 'Hindi'],PCCOE,Student,Y,['Friday' 'Saturday'],2,Intermediate
heinz-werner64@web.de,Joerg Sorgatz-Ring,[163],[70],33,Male,Pune,Pimpri,['Marathi' 'English' 'Hindi'],MIT-WPU,Student,Y,['Sunday' 'Saturday' 'Friday' 'Monday'],2,Beginner
iroemer@web.de,Korinna Dehmel,[161],[61],41,Male,Pune,Aundh,['Marathi' 'Other'],MIT-ADT,Student,N,['Wednesday' 'Sunday' 'Saturday' 'Friday'],0,Beginner
giuseppinalehmann@reinhardt.com,Ing. Alwin Ullrich,[154],[68],29,Female,Pune,Pimpri,['Hindi' 'Other'],PICT,Working,N,['Saturday' 'Friday' 'Monday' 'Sunday'],0,Intermediate
catherinenohlmans@gmx.de,Waltraut Sager,[143],[72],46,Female,Mumbai,Andheri,['Marathi' 'Hindi' 'English'],PCCOE,Student,Y,['Sunday'],1,Experienced
konrad14@web.de,Benita Dowerg-Zorbach,[157],[67],22,Female,Mumbai,Borivali,['Other' 'English'],PICT,Student,Y,['Sunday' 'Saturday' 'Monday'],2,Experienced
ytroest@gmx.de,Alicia Hoffmann,[144],[60],41,Male,Pune,Pimpri,['Hindi'],MIT-WPU,Student,Y,['Sunday'],3,Intermediate
bolnbachphilip@binner.de,Prof. Ivo Römer,[148],[54],50,Male,Pune,Pimpri,['Hindi'],PICT,Student,Y,['Sunday' 'Friday' 'Saturday'],3,Experienced
goenuel29@naser.com,Patrick Döring B.Sc.,[148],[80],40,Male,Nagpur,Kalameshwar,['Marathi'],VIT,Student,Y,['Sunday' 'Wednesday' 'Saturday'],3,Beginner
antoinettetlustek@beckmann.net,Tomasz Anders B.A.,[149],[69],18,Male,Pune,Pimpri,['Marathi' 'Other'],VIT,Student,N,['Sunday' 'Saturday' 'Friday' 'Wednesday' 'Monday'],0,Experienced
qtlustek@trubin.de,Vlado Gnatz-Kraushaar,[166],[90],43,Female,Mumbai,Kandivali,['Marathi'],PCCOE,Student,Y,['Saturday' 'Sunday' 'Monday' 'Friday' 'Wednesday'],3,Experienced
linus51@web.de,Dr. Calogero Franke,[164],[70],19,Male,Pune,Kothrud,['Marathi' 'Other'],MIT-WPU,Student,N,['Sunday' 'Friday'],0,Beginner
fanny16@gmx.de,Senta Beer B.Sc.,[163],[73],33,Male,Mumbai,Kandivali,['Hindi' 'Marathi' 'Other'],SPPU,Student,N,['Sunday' 'Monday' 'Saturday' 'Friday' 'Wednesday' 'Tuesday'],0,Beginner
cemildowerg@reinhardt.de,Carmine Schönland,[166],[65],22,Female,Nagpur,Bank Colony,['Marathi' 'Other' 'Hindi'],PCCOE,Unemployed,N,['Friday' 'Sunday' 'Saturday' 'Monday' 'Wednesday' 'Tuesday'],0,Beginner
andreeehlert@googlemail.com,Karl-Wilhelm Ditschlerin,[170],[80],35,Male,Pune,Nal Stop,['Hindi' 'Marathi'],VIT,Student,N,['Sunday'],0,Experienced
zhering@aol.de,Lilo Hörle,[162],[85],38,Male,Pune,Pimpri,['Hindi' 'Marathi'],PCCOE,Unemployed,Y,['Sunday' 'Monday' 'Tuesday' 'Saturday' 'Friday' 'Wednesday'],3,Intermediate
waltrauthahn@nerger.org,Zeljko Schmidtke-Bloch,[141],[75],30,Male,Nagpur,Reshim Bagh,['Marathi' 'Hindi' 'English'],SPPU,Student,Y,['Friday' 'Monday' 'Saturday' 'Sunday'],3,Intermediate
karlheinz22@boucsein.net,Gordon Riehl,[163],[90],20,Female,Pune,Nal Stop,['Hindi' 'Marathi' 'Other'],PICT,Student,N,['Saturday' 'Sunday' 'Monday' 'Friday' 'Wednesday' 'Tuesday'],0,Experienced
aumannkerstin@heintze.de,Annelies Jacobi Jäckel,[154],[79],42,Male,Pune,Kothrud,['Hindi'],SPPU,Unemployed,N,['Sunday' 'Saturday' 'Friday' 'Monday' 'Wednesday'],0,Beginner
davidsedda@web.de,Emine Hölzenbecher,[169],[73],17,Male,Pune,Aundh,['Other' 'Marathi' 'Hindi'],SPPU,Student,Y,['Friday' 'Saturday'],3,Intermediate
elenorescheuermann@losekann.com,Dr. Kunigunde Vollbrecht MBA.,[154],[65],31,Male,Kolhapur,Kasaba Bawada,['Marathi'],SPPU,Student,Y,['Friday' 'Saturday'],3,Intermediate
matovollbrecht@hotmail.de,Univ.Prof. Babett Reising MBA.,[173],[83],21,Male,Pune,Nal Stop,['Hindi'],MIT-ADT,Student,N,['Saturday'],0,Experienced
margit79@gmx.de,Univ.Prof. Arne Bärer,[168],[99],14,Male,Pune,Shivaji Nagar,['Marathi' 'Hindi'],PCCOE,Student,Y,['Saturday' 'Monday' 'Sunday' 'Friday'],3,Experienced
urszulapaertzelt@web.de,Rolf Henk,[148],[78],29,Male,Mumbai,Bandra,['Marathi' 'Other' 'Hindi'],MIT-WPU,Student,N,['Friday' 'Saturday' 'Sunday' 'Monday'],0,Intermediate
astaloeffler@gmx.de,Marleen Speer,[149],[72],14,Female,Pune,Nal Stop,['Hindi'],PCCOE,Student,Y,['Sunday' 'Monday' 'Saturday' 'Friday'],3,Intermediate
