Email-ID,Name,Height,Weight,Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek
luitgard04@yahoo.de,Elena Neureuther,198,76,12,F,Nashik,Midori Towers,['Gujarati'],PCCOE,Pharmacists,N,['Tuesday'],0,Beginner
reinhilde96@hotmail.de,Dorothee Mitschke,197,73,23,None,Kolhapur,Krishna Kamal,"['Urdu', 'English', 'Hindi']",PICT,pilot,Y,"['Thursday', 'Wednesday', 'Saturday', 'Sunday', 'Tuesday', 'Monday']",4,Beginner
h-dieter46@jacobi.net,Cristina Söding,167,110,31,M,Mumbai,Krishna Park,"['Hindi', 'Bengali']",SPPU,Visual Artists,N,"['Saturday', 'Tuesday', 'Sunday', 'Monday']",0,Intermediate
faustangelika@knappe.de,Fatih Schüler-Heintze,164,58,22,None,Mumbai,Evergreen Society,"['Bengali', 'English', 'Urdu']",MIT-WPU,receptionist,N,"['Saturday', 'Tuesday', 'Thursday', 'Wednesday', 'Monday', 'Sunday', 'Friday']",0,Beginner
wthanel@bloch.com,Heiner Neureuther,163,90,19,None,Pune,Sky-One,"['Marathi', 'Urdu']",PCCOE,salesman,N,"['Thursday', 'Monday', 'Tuesday', 'Friday', 'Saturday', 'Sunday']",0,Intermediate
siegrid55@gmx.de,Ekaterina Sontag,197,71,29,None,Kolhapur,Krishna Kamal,"['Hindi', 'Marathi', 'Bengali']",PCCOE,Ecologists,N,"['Wednesday', 'Sunday', 'Thursday', 'Saturday']",0,Intermediate
kramersilvana@gmx.de,Fatma Butte B.Eng.,166,93,50,None,Kolhapur,Krishna Park,['Gujarati'],MIT-WPU,nurse,N,"['Sunday', 'Thursday', 'Friday', 'Tuesday', 'Wednesday', 'Monday', 'Saturday']",0,Beginner
karl-heinrich99@gmail.com,Paul Liebelt,162,84,26,M,Mumbai,Krishna Park,['Urdu'],MIT-ADT,undertaker,Y,"['Saturday', 'Tuesday', 'Monday', 'Wednesday', 'Thursday', 'Sunday']",3,Experienced
annelene78@yahoo.de,Klaus-Jürgen Bloch-Schmiedt,174,51,30,F,Kolhapur,24K-KPS,"['Bengali', 'Marathi', 'Gujarati']",PICT,Actuaries,N,"['Friday', 'Tuesday', 'Sunday', 'Saturday']",0,Experienced
nicolas22@schoenland.net,Hanne-Lore Kade,192,62,34,F,Kolhapur,Sky-One,['Bengali'],SPPU,writer,N,"['Sunday', 'Thursday', 'Wednesday', 'Friday', 'Monday', 'Tuesday', 'Saturday']",0,Intermediate
heringphilipp@hotmail.de,Hans-Martin Köhler,163,57,22,None,Pune,Sky-One,['Hindi'],PCCOE,lawyer,N,"['Friday', 'Saturday', 'Thursday']",0,Beginner
hans-rainer49@steckel.com,Dr. Yasemin Junken,184,102,33,F,Mumbai,Midori Towers,['Bengali'],MIT-ADT,accountant,N,"['Saturday', 'Friday', 'Tuesday', 'Monday', 'Thursday']",0,Beginner
junitzstephen@hotmail.de,Jaqueline Klemm MBA.,188,59,39,F,Nagpur,Krishna Park,"['Gujarati', 'Urdu']",MIT-ADT,Medical Laboratory Scientists,N,"['Sunday', 'Wednesday', 'Thursday']",0,Experienced
karl-wilhelmgutknecht@krein.com,Pavel Beer,174,68,34,None,Pune,Sky-One,['English'],MIT-ADT,programmer,N,"['Wednesday', 'Monday', 'Sunday', 'Saturday', 'Tuesday', 'Thursday']",0,Beginner
siegwardnoack@gmx.de,Inge Heidrich MBA.,178,89,29,None,Nagpur,Krishna Kamal,"['Hindi', 'Urdu']",PICT,actor,N,"['Saturday', 'Wednesday', 'Sunday', 'Monday', 'Thursday', 'Tuesday', 'Friday']",0,Intermediate
marit56@keudel.com,Dr. Steven Röhrdanz B.Sc.,167,84,34,F,Kolhapur,Midori Towers,"['Urdu', 'Bengali', 'Gujarati']",SPPU,Aircraftpilots,N,"['Tuesday', 'Monday', 'Saturday']",0,Beginner
pechelmiriam@scheibe.com,Sabri Gröttner,192,108,15,F,Pune,24K-KPS,"['Gujarati', 'English']",PCCOE,Optometrists,Y,"['Tuesday', 'Wednesday', 'Sunday', 'Monday', 'Saturday', 'Friday', 'Thursday']",3,Experienced
anne-marietrubin@groettner.de,Claas Löwer,172,88,37,None,Pune,Evergreen Society,"['English', 'Marathi', 'Hindi']",PCCOE,Advocates,Y,['Saturday'],3,Intermediate
mariele28@gertz.com,Dorothea Heß,191,79,22,None,Nagpur,Krishna Kamal,"['Bengali', 'Urdu']",SPPU,businessperson,Y,"['Monday', 'Tuesday', 'Wednesday', 'Sunday']",3,Beginner
sigridhaering@googlemail.com,Dr. Gerti Nette,189,90,37,None,Nashik,Evergreen Society,['Bengali'],PICT,singer,N,['Tuesday'],0,Experienced
kjacobi-jaeckel@otto.net,Camilla Rust,192,62,11,F,Nashik,Krishna Park,['Urdu'],PCCOE,plumber,N,"['Monday', 'Tuesday', 'Sunday']",0,Experienced
gino97@ehlert.com,Heiner Hornig,188,55,33,None,Mumbai,Sky-One,"['Bengali', 'Gujarati']",SPPU,Statisticians,N,"['Saturday', 'Monday']",0,Beginner
roskothbert@oderwald.com,Adolfine Beier-Bohlander,184,104,39,None,Pune,24K-KPS,"['Gujarati', 'Hindi', 'Bengali']",PCCOE,Physicians,Y,['Saturday'],2,Experienced
apolloniapruschke@klemt.de,Roland Margraf,173,89,45,F,Pune,Midori Towers,"['Urdu', 'Bengali']",MIT-ADT,Chiropractors,Y,"['Wednesday', 'Friday', 'Thursday', 'Monday', 'Sunday']",2,Beginner
elisetroest@christoph.com,Simona Mosemann-Gutknecht,175,78,21,M,Nashik,Krishna Kamal,"['Marathi', 'Gujarati']",VIT,Paramedics,N,['Sunday'],0,Intermediate
hugo85@hecker.com,Univ.Prof. Dietlind Grein Groth B.Eng.,163,60,31,F,Pune,Sky-One,['English'],VIT,Scientists,Y,"['Sunday', 'Tuesday', 'Friday']",2,Intermediate
wolf19@kaester.net,Kathy Stumpf,167,85,33,M,Kolhapur,Sky-One,"['Marathi', 'Hindi', 'English']",MIT-ADT,dentist,Y,"['Sunday', 'Monday']",3,Beginner
joerghoelzenbecher@yahoo.de,Prof. Hannah Butte B.Sc.,162,106,25,None,Nagpur,Krishna Park,"['Bengali', 'Gujarati', 'English']",VIT,Policeofficers,Y,['Tuesday'],4,Beginner
azaenker@googlemail.com,Roswita Löffler-Atzler,165,88,28,F,Nashik,24K-KPS,"['Bengali', 'English', 'Marathi']",SPPU,Actors,Y,"['Tuesday', 'Friday', 'Sunday', 'Saturday', 'Thursday', 'Monday', 'Wednesday']",3,Experienced
msoeding@rohleder.de,Eduard Sölzer,175,54,24,F,Nagpur,Krishna Park,"['Gujarati', 'Marathi']",SPPU,psychologist,Y,"['Saturday', 'Sunday', 'Tuesday', 'Wednesday', 'Friday', 'Monday', 'Thursday']",1,Experienced
lkarge@peukert.org,Adeline Fiebig-Etzler,163,81,49,M,Mumbai,24K-KPS,"['Hindi', 'English', 'Gujarati']",PCCOE,nutritionist,Y,"['Monday', 'Friday', 'Wednesday', 'Sunday']",3,Experienced
freddypruschke@web.de,Annelie Schmiedecke,174,109,34,F,Nagpur,Midori Towers,['English'],MIT-ADT,Firefighters,N,"['Wednesday', 'Tuesday', 'Thursday', 'Saturday', 'Friday', 'Sunday']",0,Intermediate
mklemt@waehner.net,Lotte Sontag-Hoffmann,194,51,13,M,Kolhapur,Krishna Kamal,['Marathi'],MIT-WPU,Programmers,Y,"['Thursday', 'Friday', 'Sunday', 'Saturday', 'Monday', 'Tuesday', 'Wednesday']",2,Intermediate
roemerdietrich@bolzmann.de,Christine Tschentscher,174,56,33,None,Pune,Evergreen Society,"['Hindi', 'English']",PCCOE,Graphicdesigners,N,"['Tuesday', 'Monday', 'Saturday', 'Wednesday', 'Friday', 'Thursday']",0,Intermediate
weinholdhorst@googlemail.com,Magarete Schinke,184,64,39,F,Nashik,Evergreen Society,"['Hindi', 'Gujarati', 'Urdu']",PCCOE,professor,Y,"['Thursday', 'Saturday', 'Friday', 'Monday', 'Wednesday']",3,Beginner
schmiedtjo@gmail.com,Willi Kühnert,174,55,32,None,Nashik,24K-KPS,"['Marathi', 'English']",PCCOE,Solicitors,N,"['Wednesday', 'Tuesday', 'Monday']",0,Beginner
birgitt35@hotmail.de,Simon Becker,173,86,28,F,Mumbai,24K-KPS,"['Urdu', 'English']",SPPU,Dentists,Y,"['Saturday', 'Tuesday', 'Thursday', 'Monday', 'Friday']",5,Beginner
alexandros27@web.de,Kuno Becker,162,92,31,M,Mumbai,Sky-One,['English'],MIT-WPU,Osteopaths,Y,"['Saturday', 'Tuesday']",4,Beginner
marianahornig@web.de,Eleni Kühnert,188,75,48,None,Kolhapur,Krishna Kamal,['English'],PICT,coach,Y,['Monday'],1,Experienced
rosina18@gmail.com,Frau Judith Rust B.A.,186,93,32,M,Kolhapur,Krishna Park,"['Marathi', 'Urdu']",SPPU,Veterinarians,N,"['Thursday', 'Monday', 'Wednesday', 'Saturday', 'Friday', 'Tuesday']",0,Experienced
carolineboerner@stiffel.com,Annegrete Plath B.Sc.,168,56,39,None,Nashik,Evergreen Society,['Gujarati'],MIT-ADT,Optometrists,Y,"['Tuesday', 'Thursday', 'Monday', 'Wednesday', 'Saturday', 'Sunday', 'Friday']",3,Beginner
scheuermannheinz-guenter@scheuermann.de,Ing. Danny Rose B.A.,161,98,31,None,Kolhapur,Krishna Park,"['Marathi', 'Hindi']",MIT-ADT,Licensedpracticalnurses,Y,['Tuesday'],4,Intermediate
gundula89@googlemail.com,Beate Pergande MBA.,185,104,53,F,Kolhapur,Midori Towers,"['English', 'Marathi', 'Bengali']",MIT-ADT,Judges,N,['Thursday'],0,Beginner
meikeruppersberger@salz.de,Gudrun Hermann,194,70,30,None,Nagpur,Evergreen Society,"['Bengali', 'Marathi', 'English']",SPPU,Engineers,N,"['Wednesday', 'Tuesday', 'Monday', 'Sunday', 'Saturday', 'Friday']",0,Experienced
normanotto@web.de,Reinhardt Trommler-Kusch,195,68,32,F,Nashik,Midori Towers,['Hindi'],MIT-WPU,psychologist,Y,"['Monday', 'Wednesday', 'Friday', 'Saturday', 'Tuesday']",1,Intermediate
anatoli11@gmail.com,Ing. David Cichorius,186,69,16,None,Mumbai,24K-KPS,['English'],PICT,Militaryofficers,Y,"['Tuesday', 'Saturday', 'Friday']",1,Intermediate
friedl43@googlemail.com,Maren Hölzenbecher MBA.,195,61,18,F,Nagpur,Krishna Kamal,['Gujarati'],PCCOE,economist,N,"['Tuesday', 'Saturday', 'Wednesday', 'Friday', 'Monday', 'Sunday', 'Thursday']",0,Intermediate
hueseyin13@gmail.com,Käthi Mude-Pärtzelt,188,63,34,None,Pune,Midori Towers,['English'],PCCOE,therapist,Y,"['Wednesday', 'Sunday', 'Saturday', 'Monday', 'Thursday', 'Friday']",2,Experienced
dgunpf@oestrovsky.com,Dipl.-Ing. Cordula Speer,174,51,36,F,Nagpur,Evergreen Society,['Gujarati'],SPPU,Professors,N,"['Friday', 'Saturday', 'Wednesday', 'Thursday', 'Tuesday', 'Monday', 'Sunday']",0,Experienced
lindnertomislav@wende.com,Michelle Seifert,177,80,17,None,Nagpur,Krishna Kamal,"['Gujarati', 'Marathi', 'English']",MIT-WPU,Graphicdesigners,Y,"['Friday', 'Sunday', 'Wednesday']",4,Experienced
loefflerthilo@gmx.de,Joseph Geisler,185,91,33,M,Nagpur,Krishna Kamal,"['English', 'Urdu']",SPPU,dentist,Y,"['Thursday', 'Wednesday', 'Saturday', 'Monday']",3,Beginner
adolf19@krebs.com,Hermann-Josef Weihmann,170,53,27,F,Pune,Sky-One,"['Bengali', 'English', 'Hindi']",SPPU,Paramedics,Y,"['Monday', 'Saturday', 'Thursday', 'Sunday', 'Tuesday', 'Friday']",2,Experienced
strohgordon@hotmail.de,Hans-Jürgen Schönland,197,65,31,M,Kolhapur,Krishna Kamal,"['Marathi', 'Bengali']",MIT-WPU,air traffic controller,Y,"['Thursday', 'Sunday', 'Friday', 'Monday', 'Tuesday']",3,Intermediate
hahnnadja@hotmail.de,Hans-Dietrich Siering-Lachmann,195,64,30,M,Pune,Krishna Park,"['Gujarati', 'Urdu', 'Hindi']",PICT,dietician,N,"['Saturday', 'Monday', 'Tuesday', 'Sunday']",0,Intermediate
herrmanndanuta@yahoo.de,Siegmar Caspar,182,83,23,F,Nagpur,Sky-One,['Gujarati'],MIT-WPU,Philosophers,N,"['Saturday', 'Monday', 'Sunday', 'Tuesday', 'Wednesday']",0,Intermediate
ingrid86@googlemail.com,Janette Köster,174,65,36,M,Mumbai,Krishna Kamal,['English'],VIT,Webdevelopers,N,"['Sunday', 'Friday', 'Wednesday', 'Monday', 'Tuesday']",0,Beginner
fredischlosser@web.de,Hannes Freudenberger-Höfig,177,99,46,None,Nagpur,24K-KPS,['Marathi'],MIT-WPU,professor,N,"['Saturday', 'Sunday', 'Tuesday', 'Friday', 'Monday', 'Thursday']",0,Experienced
elias44@faust.com,Minna Gotthard-Wirth,198,108,31,None,Kolhapur,Krishna Park,['Marathi'],MIT-ADT,businessman,Y,"['Wednesday', 'Thursday', 'Saturday', 'Tuesday']",2,Experienced
torbengraf@pruschke.de,Othmar Müller,197,56,23,F,Nashik,Sky-One,"['Urdu', 'Bengali', 'English']",MIT-WPU,farmer,N,"['Tuesday', 'Sunday']",0,Beginner
smosemann@yahoo.de,Anton Schacht,174,68,43,None,Nagpur,Krishna Park,['Bengali'],MIT-WPU,singer,Y,"['Wednesday', 'Monday', 'Friday', 'Saturday', 'Thursday', 'Tuesday', 'Sunday']",3,Experienced
gerdbloch@googlemail.com,Univ.Prof. Süleyman Jüttner,170,93,10,None,Nashik,Evergreen Society,"['Gujarati', 'Hindi', 'English']",VIT,Doctors,N,['Wednesday'],0,Beginner
stephen02@hartung.de,Gabriel Warmer,193,58,17,M,Nashik,24K-KPS,['Urdu'],MIT-ADT,builder,Y,"['Monday', 'Saturday', 'Friday', 'Thursday', 'Sunday']",2,Beginner
gotthardleni@hotmail.de,Franka Girschner,189,83,31,F,Kolhapur,Krishna Park,"['Hindi', 'Urdu']",PICT,EMTspecialist,Y,"['Wednesday', 'Friday', 'Saturday']",3,Beginner
bpieper@aol.de,Dipl.-Ing. Sybille Wagenknecht,176,86,36,M,Nagpur,Evergreen Society,['Hindi'],VIT,translator,N,"['Monday', 'Friday', 'Thursday']",0,Beginner
ykoch-ii@yahoo.de,Friedrich Nette,172,84,30,None,Nagpur,Midori Towers,['Bengali'],SPPU,Zoologists,Y,"['Saturday', 'Friday', 'Sunday', 'Wednesday', 'Tuesday', 'Monday']",2,Experienced
vkarge@ritter.org,Helene Caspar-Kramer,193,95,23,None,Mumbai,Krishna Kamal,['Hindi'],PCCOE,businessperson,Y,"['Monday', 'Friday', 'Wednesday', 'Tuesday']",3,Intermediate
mmoechlichen@bolnbach.net,Paul Hartung MBA.,163,73,12,None,Nagpur,Krishna Kamal,"['Marathi', 'Gujarati']",SPPU,RegisteredNurses,Y,"['Monday', 'Thursday', 'Friday', 'Tuesday', 'Wednesday', 'Sunday']",3,Experienced
beckmannhorst-peter@web.de,Dipl.-Ing. Christa-Maria Hermann B.A.,174,95,23,F,Pune,24K-KPS,['Marathi'],VIT,Airtrafficcontrollers,Y,"['Sunday', 'Saturday', 'Thursday', 'Tuesday']",1,Beginner
uhermighausen@yahoo.de,Attila Stiffel,183,68,21,M,Mumbai,Krishna Park,['Marathi'],VIT,Physicians,N,"['Monday', 'Wednesday', 'Thursday', 'Sunday', 'Tuesday', 'Friday', 'Saturday']",0,Intermediate
mhentschel@plath.de,Miriam Bärer,180,94,21,M,Kolhapur,24K-KPS,"['Hindi', 'Gujarati']",VIT,surgeonteacher,N,"['Tuesday', 'Wednesday', 'Monday', 'Thursday']",0,Experienced
gsteinberg@ritter.de,Eckhardt Ring,174,103,29,M,Nagpur,Midori Towers,"['English', 'Hindi']",VIT,Physicians,Y,"['Tuesday', 'Sunday', 'Friday', 'Thursday', 'Monday', 'Saturday', 'Wednesday']",3,Intermediate
jaentschnuray@gmail.com,Jutta Blümel B.A.,199,105,32,M,Mumbai,Evergreen Society,"['Bengali', 'Urdu', 'Marathi']",MIT-WPU,Actuaries,Y,['Thursday'],2,Intermediate
hans-henningkuhl@eberth.de,Ing. Gülsen Weinhold,171,93,60,M,Nagpur,Midori Towers,['Marathi'],MIT-WPU,Economists,N,"['Thursday', 'Saturday', 'Friday', 'Sunday']",0,Experienced
ferdihettner@gmx.de,Katrin Kramer MBA.,184,70,43,F,Pune,Krishna Park,"['Hindi', 'Gujarati']",PCCOE,physician,Y,"['Saturday', 'Friday']",2,Beginner
hannesschomber@stumpf.de,Antonio Beckmann B.A.,199,80,36,None,Nashik,Krishna Kamal,"['Marathi', 'Gujarati', 'Bengali']",PCCOE,farmer,Y,['Thursday'],3,Beginner
berndschuster@trapp.org,Anica Hendriks,161,87,44,M,Mumbai,Sky-One,"['English', 'Bengali']",MIT-WPU,undertaker,Y,"['Saturday', 'Monday', 'Sunday', 'Thursday', 'Tuesday']",3,Intermediate
eckhartklotz@gunpf.com,Univ.Prof. Branka Wilms B.A.,189,97,30,F,Pune,Krishna Kamal,"['Hindi', 'Bengali', 'English']",SPPU,Aircraftpilots,N,['Saturday'],0,Experienced
rbolander@googlemail.com,Anica Tschentscher-Meyer,162,53,18,F,Mumbai,Sky-One,"['English', 'Bengali', 'Urdu']",PCCOE,Oceanographers,Y,"['Tuesday', 'Friday', 'Sunday', 'Monday', 'Wednesday', 'Saturday', 'Thursday']",3,Beginner
jamessalz@hotmail.de,Maxim Matthäi,182,88,32,M,Nashik,Krishna Kamal,"['Gujarati', 'English']",MIT-ADT,Designers,Y,"['Monday', 'Sunday', 'Saturday', 'Friday', 'Wednesday', 'Thursday', 'Tuesday']",4,Experienced
benno42@heydrich.com,Claudius Sauer-Hettner,196,65,37,None,Mumbai,Midori Towers,"['Marathi', 'Gujarati', 'Urdu']",PCCOE,Webdesigners,Y,"['Sunday', 'Tuesday']",1,Beginner
sylvana28@seifert.de,Ing. Siegbert Holzapfel B.Sc.,177,67,21,None,Nagpur,Krishna Park,"['English', 'Hindi', 'Bengali']",VIT,Botanists,N,['Sunday'],0,Intermediate
qnoack@huhn.com,Gisela Seidel,199,80,21,None,Kolhapur,24K-KPS,['Marathi'],MIT-ADT,painter,N,"['Wednesday', 'Friday']",0,Experienced
seifertbenno@yahoo.de,Frau Verena Schäfer,169,66,16,None,Pune,Krishna Kamal,"['English', 'Hindi']",SPPU,Audiologists,N,"['Sunday', 'Wednesday', 'Saturday', 'Tuesday', 'Thursday', 'Monday']",0,Experienced
willigierschner@rose.org,Angelica Ruppert,177,106,18,None,Mumbai,Krishna Park,"['Hindi', 'Urdu']",PCCOE,Aircraftpilots,Y,"['Friday', 'Sunday', 'Thursday']",3,Experienced
hans-peternoack@yahoo.de,Anni Kabus,162,109,23,F,Mumbai,Evergreen Society,"['Urdu', 'Hindi', 'Gujarati']",SPPU,dietician,N,"['Sunday', 'Saturday', 'Thursday', 'Wednesday']",0,Intermediate
heino58@bachmann.de,Prof. Urban Ackermann,167,97,28,M,Pune,Midori Towers,"['Urdu', 'Marathi', 'Hindi']",SPPU,veterinarian,Y,"['Sunday', 'Monday']",1,Experienced
hellmuth58@schenk.com,Frau Ann Neureuther,162,51,34,None,Pune,24K-KPS,['Gujarati'],MIT-WPU,Advocates,N,"['Tuesday', 'Wednesday']",0,Intermediate
sueleyman35@adolph.de,Heini Trapp,199,107,35,None,Mumbai,Sky-One,"['English', 'Hindi']",PICT,optician,N,"['Monday', 'Wednesday', 'Tuesday']",0,Intermediate
groettneranastasia@baehr.de,Frau Melitta Warmer,179,97,16,M,Nashik,Krishna Kamal,['Bengali'],SPPU,Airtrafficcontrollers,Y,"['Friday', 'Tuesday']",4,Intermediate
mariolaradisch@web.de,Dr. Evamaria Schweitzer,161,80,26,M,Kolhapur,Krishna Park,"['English', 'Hindi', 'Bengali']",SPPU,Librarians,Y,"['Saturday', 'Wednesday', 'Sunday', 'Thursday', 'Tuesday', 'Friday', 'Monday']",4,Beginner
marinawohlgemut@mangold.de,Univ.Prof. Stefani Austermühle B.Eng.,173,56,50,None,Nashik,Midori Towers,"['Hindi', 'English']",MIT-ADT,Pharmacologists,Y,"['Sunday', 'Friday', 'Thursday', 'Wednesday', 'Monday']",4,Beginner
jgutknecht@gmx.de,Dipl.-Ing. Vito Pohl,184,96,29,M,Pune,Sky-One,['Marathi'],MIT-ADT,Clinicallabtechnicians,Y,"['Thursday', 'Monday', 'Saturday', 'Wednesday', 'Sunday', 'Friday']",2,Beginner
ubluemel@doerr.de,Reinhart Schomber-Thanel,166,66,26,None,Mumbai,Sky-One,['Bengali'],PCCOE,butcher,Y,"['Saturday', 'Thursday', 'Friday', 'Tuesday', 'Sunday', 'Monday', 'Wednesday']",3,Experienced
ottilie20@henk.de,Gesche Bachmann,197,94,17,None,Nashik,Krishna Park,"['Bengali', 'Hindi', 'Gujarati']",MIT-ADT,photographer,Y,"['Wednesday', 'Saturday', 'Tuesday', 'Thursday', 'Monday', 'Sunday', 'Friday']",3,Intermediate
mentzelklaus-werner@walter.de,Ing. Augusta Scholtz B.A.,188,63,23,F,Nashik,24K-KPS,"['Hindi', 'Bengali', 'Urdu']",VIT,Pathologists,N,"['Wednesday', 'Thursday', 'Saturday', 'Sunday', 'Monday']",0,Intermediate
wernerjaroslaw@dietz.de,Meral Walter,183,93,26,F,Nagpur,Krishna Kamal,['English'],MIT-WPU,businessperson,Y,"['Wednesday', 'Monday', 'Tuesday', 'Friday', 'Saturday']",1,Beginner
harmschinke@web.de,Waldemar Wulff,173,64,47,None,Nashik,Krishna Park,"['Hindi', 'English']",PCCOE,Opticians,Y,"['Wednesday', 'Saturday', 'Monday', 'Tuesday', 'Friday', 'Thursday', 'Sunday']",3,Beginner
pschinke@loos.com,Vinzenz Zimmer-Geisler,196,82,18,None,Pune,24K-KPS,"['Gujarati', 'Marathi', 'Hindi']",MIT-ADT,Oceanographers,Y,"['Tuesday', 'Thursday', 'Saturday']",2,Intermediate
schomberjanet@harloff.de,Eleni Ziegert,164,99,42,F,Kolhapur,24K-KPS,"['Marathi', 'Bengali']",MIT-WPU,Policeofficers,N,"['Friday', 'Tuesday', 'Thursday', 'Saturday', 'Monday']",0,Beginner
jstaude@walter.de,Mirja Schmiedecke,174,93,41,F,Nagpur,Krishna Park,"['Urdu', 'Gujarati', 'Marathi']",MIT-ADT,psychologist,Y,['Sunday'],2,Beginner
wadolph@faust.org,Frau Vera Jopich,194,58,49,F,Kolhapur,24K-KPS,"['Marathi', 'Urdu']",MIT-WPU,Immunologists,N,"['Thursday', 'Wednesday']",0,Beginner
hoerlereinhart@gmx.de,Krista Staude B.Sc.,162,93,34,F,Pune,Krishna Kamal,"['Bengali', 'English']",VIT,Professors,N,"['Wednesday', 'Monday', 'Sunday', 'Friday', 'Tuesday', 'Thursday', 'Saturday']",0,Beginner
juergen01@rust.de,Mathilde Barth-Schmiedecke,171,65,12,M,Kolhapur,Sky-One,"['Bengali', 'Urdu', 'Gujarati']",VIT,Doctors,N,"['Sunday', 'Saturday', 'Wednesday']",0,Experienced
weimerklaus-guenter@gmx.de,Dipl.-Ing. Marita Höfig B.A.,162,86,34,F,Kolhapur,24K-KPS,"['Bengali', 'Gujarati', 'Hindi']",SPPU,Economists,Y,['Sunday'],3,Beginner
wieksieghard@googlemail.com,Hermann Josef Zänker,186,74,31,None,Mumbai,Krishna Kamal,['Gujarati'],MIT-ADT,Immunologists,N,"['Saturday', 'Wednesday', 'Friday', 'Sunday', 'Thursday']",0,Experienced
aleksander40@googlemail.com,Berta Hermighausen,183,61,20,None,Mumbai,Evergreen Society,"['Bengali', 'Urdu']",PICT,Accountants,N,"['Tuesday', 'Wednesday', 'Saturday', 'Sunday']",0,Beginner
klaudiavogt@harloff.de,Solveig Bärer,161,108,18,F,Mumbai,Krishna Kamal,"['Urdu', 'Bengali', 'Gujarati']",SPPU,Speechpathologists,N,['Thursday'],0,Intermediate
vpoelitz@web.de,Dogan Rörricht,161,78,18,M,Nagpur,Midori Towers,"['Hindi', 'Gujarati']",MIT-ADT,Chemists,N,"['Thursday', 'Wednesday', 'Friday']",0,Experienced
gunter22@ortmann.com,Alina Kabus,167,51,31,M,Nashik,Krishna Park,"['English', 'Bengali']",SPPU,Geneticists,Y,"['Sunday', 'Tuesday', 'Thursday']",2,Beginner
phartmann@hotmail.de,Ingrid Weiß,191,100,20,F,Pune,Evergreen Society,"['Marathi', 'Bengali']",VIT,Biologists,Y,"['Saturday', 'Tuesday', 'Wednesday', 'Friday', 'Monday', 'Sunday', 'Thursday']",2,Intermediate
pdavids@auch.com,Gisbert Kostolzin,170,102,36,F,Nashik,Midori Towers,"['Marathi', 'Hindi']",PCCOE,Seacaptains,Y,"['Monday', 'Saturday', 'Tuesday', 'Thursday', 'Wednesday', 'Friday', 'Sunday']",2,Beginner
paertzeltmarina@pergande.com,Zenon Henck-Täsche,191,76,27,M,Mumbai,Midori Towers,"['Marathi', 'Bengali', 'Gujarati']",PCCOE,Economists,N,"['Sunday', 'Wednesday']",0,Intermediate
aehlert@yahoo.de,Dr. Burckhard Freudenberger MBA.,183,56,27,F,Mumbai,Krishna Kamal,"['Bengali', 'Gujarati', 'Marathi']",SPPU,Biologists,Y,"['Sunday', 'Thursday', 'Wednesday', 'Saturday', 'Friday']",1,Beginner
charles22@aol.de,Dagobert Ladeck,179,84,19,F,Nagpur,24K-KPS,"['Gujarati', 'Bengali']",SPPU,Attorney,N,"['Sunday', 'Monday']",0,Intermediate
ringzofia@carsten.de,Prof. Heinz-Joachim Jacobi Jäckel B.Eng.,186,88,13,M,Nagpur,24K-KPS,"['English', 'Marathi']",SPPU,veterinarian,Y,"['Thursday', 'Monday', 'Tuesday', 'Friday']",4,Intermediate
gretlzirme@web.de,Karla Schuchhardt,187,88,21,None,Mumbai,Midori Towers,['Gujarati'],PCCOE,Ecologists,Y,"['Friday', 'Tuesday', 'Thursday', 'Saturday']",3,Experienced
ludwina33@hertrampf.com,Prof. Joseph Riehl,185,67,25,None,Pune,Krishna Park,"['Bengali', 'English', 'Hindi']",MIT-ADT,dental hygienist,N,"['Thursday', 'Saturday', 'Friday', 'Tuesday', 'Monday', 'Wednesday', 'Sunday']",0,Intermediate
heiner61@naser.org,Betina Wilmsen-Sorgatz,189,56,21,F,Nagpur,Krishna Park,"['Bengali', 'Hindi']",MIT-ADT,Statisticians,N,"['Tuesday', 'Sunday', 'Friday', 'Wednesday', 'Monday', 'Thursday']",0,Beginner
viktoria91@pechel.com,Gloria Schacht,185,79,24,F,Pune,Midori Towers,"['Marathi', 'English']",PCCOE,Chiropractors,Y,"['Sunday', 'Tuesday', 'Wednesday']",4,Intermediate
cynthiaheinrich@googlemail.com,Alfonso Schweitzer,175,105,24,M,Mumbai,Sky-One,"['Gujarati', 'Hindi']",VIT,Pharmacologists,N,"['Wednesday', 'Saturday', 'Friday']",0,Intermediate
siegried88@aol.de,Kamil Henk,176,73,16,F,Kolhapur,Sky-One,"['Bengali', 'English', 'Gujarati']",PICT,Musicians,Y,"['Thursday', 'Friday', 'Saturday', 'Monday', 'Wednesday', 'Tuesday']",1,Experienced
jgiess@yahoo.de,Herr Karl-Otto Tintzmann,194,94,50,None,Pune,Krishna Park,"['Marathi', 'English', 'Bengali']",MIT-ADT,receptionist,N,['Saturday'],0,Experienced
losekannfranco@muelichen.de,Hans Dieter Fischer,195,100,22,None,Nashik,Sky-One,"['Marathi', 'Bengali', 'Gujarati']",PCCOE,Chemists,Y,"['Sunday', 'Friday', 'Wednesday', 'Tuesday', 'Thursday', 'Monday']",1,Intermediate
